Region,LAWASiteID,LAWAWellName,Latitude,Longitude,Chloride,Dissolved reactive phosphorus,E. coli,Electrical conductivity,Nitrate nitrogen
Canterbury,LAWA-102103,J37/0012,-43.98396384,171.245919,8.773239436619718,0.004136363636363636,30.771428571428572,15.533333333333335,4.41125
Canterbury,LAWA-102104,J37/0013,-44.0366654,170.7921335,6.442553191489362,0.0017000000000000001,2.4444444444444446,17.895744680851063,9.98723404255319
Canterbury,LAWA-102105,J37/0045,-44.03374042,171.2047519,7.025925925925925,0.008288888888888889,44.38461538461539,13.296296296296296,4.311111111111111
Canterbury,LAWA-102106,J37/0073,-43.95712632,170.8327926,8.27375,0.007421428571428571,1.0,21.99625,13.80625
Canterbury,LAWA-102107,J37/0087,-44.04343422,170.8047789,4.222784810126582,0.01879166666666667,1.1818181818181819,14.132499999999999,5.5600000000000005
Canterbury,LAWA-102108,J38/0004,-44.11235128,171.2182703,5.734615384615385,0.006425,8.73076923076923,11.692307692307692,1.3953846153846154
Canterbury,LAWA-102109,J38/0068,-44.30361109,171.2084037,16.648837209302325,0.0308,2.3255813953488373,23.790697674418606,8.011627906976743
Canterbury,LAWA-102110,J38/0169,-44.28537698,171.1865914,18.725806451612904,0.027642857142857143,41.74193548387097,24.099999999999998,6.638709677419355
Canterbury,LAWA-102112,J39/0111,-44.49907053,171.0033094,5.113513513513513,0.0056,17.54054054054054,10.64864864864865,0.4221351351351351
Canterbury,LAWA-102113,J39/0135,-44.48370562,171.2024738,12.366666666666667,0.014983333333333335,7.0476190476190474,21.04597701149425,1.6535632183908047
Canterbury,LAWA-102114,J40/0097,-44.81938459,171.1603386,10.5,0.003911111111111112,1.3157894736842106,21.392307692307693,5.069230769230769
Canterbury,LAWA-102116,J40/0217,-44.77393187,171.1145438,12.442682926829267,0.00780909090909091,3.7066666666666666,23.02307692307692,2.6079268292682927
Canterbury,LAWA-102117,J40/0256,-44.74551965,171.0666285,14.624444444444444,0.0735,57.16393442622951,16.392452830188677,2.3793548387096775
Canterbury,LAWA-102118,J40/0286,-44.74323933,171.1403815,21.791304347826088,0.028454545454545455,1.8695652173913044,21.354347826086954,4.4739130434782615
Canterbury,LAWA-102119,J40/0333,-44.66918669,171.0911837,27.781521739130437,0.018846153846153846,36.31460674157304,27.030434782608697,11.942391304347826
Canterbury,LAWA-102120,J40/0469,-44.78111312,171.0864859,9.95897435897436,0.010355555555555555,2.710526315789474,21.25128205128205,2.098974358974359
Canterbury,LAWA-102121,J40/0816,-44.70182222,171.0602522,75.14285714285714,0.05825,8.692307692307692,44.964285714285715,4.813214285714286
